time_seconds,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0.0,0.05,0.08551974233115953,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.10717534025021619,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05722956085876724,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.050449364536979915,0.05,0.1185327613573647,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05681611924225508,0.05,0.05,0.05,0.04,0.05,0.04,0.05778920376503063,0.05,0.05,0.04,0.05,0.05,0.06859487950352294,0.05,0.05,0.05,0.06668542193090252,0.05
90.9090909090909,0.05,0.05,0.05,0.05,0.05,0.0612285130823957,0.05,0.05,0.05,0.09114704599725851,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06089411938614832,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0505592392752284,0.05,0.04,0.05,0.05911406616142745,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.052753286730853444,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.04017146559884542,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05204722068664268,0.05,0.05518495384471725,0.05,0.08403325822178206,0.05,0.09657028268560967,0.05979607393758009,0.05,0.05,0.0965883758430756,0.05,0.05,0.04939634822841615,0.05,0.05,0.05,0.05,0.05
181.8181818181818,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.13235503825965117,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0536554194054113,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.042766290872148296,0.05,0.05,0.05,0.13185596946626155,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05270183212743361,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06091877827731487,0.05,0.05,0.05,0.07084977817486139,0.05,0.04,0.054365900653919504,0.05,0.05255265245170422,0.04,0.05,0.05,0.0565227378945928,0.05,0.05,0.05,0.05936492144540367,0.05
272.72727272727275,0.05,0.06375486479043004,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07343023204968806,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.12206815521615988,0.05,0.05,0.05,0.12118580998307671,0.05,0.05,0.05,0.05,0.053844603016299564,0.05,0.05,0.04392542315606712,0.05167133689274062,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.09855033316319319,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06361210259634809,0.05,0.05,0.05,0.04,0.05,0.08562946215259484,0.056058128078689894,0.05,0.05,0.04,0.05,0.05,0.05775223189385714,0.05,0.05,0.05,0.05217505767056633,0.05
363.6363636363636,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.048999654143681105,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08185853336607937,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.10629240643145706,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.057082987628781015,0.05,0.05,0.05,0.04116426057335972,0.05,0.04,0.05338989492026791,0.05,0.05,0.04,0.05,0.05,0.050591850092498954,0.05,0.05,0.05,0.05,0.05
454.54545454545456,0.05,0.06561658042734586,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.061280048812771035,0.05935884075875588,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.06367802579256022,0.05031475645812204,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04970348410735137,0.05,0.05,0.05,0.10577008933377727,0.05,0.04,0.04775881359588921,0.05,0.05,0.05251440109479308,0.05,0.05,0.04930324708128422,0.05,0.05,0.05,0.08432824636918933,0.05
545.4545454545455,0.05,0.06259748748332819,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07600655501437499,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06222455366714373,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.13603781232694057,0.05980684395109135,0.06497127865551308,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0501486527838718,0.05,0.05225257688575842,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.11974362610234031,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.055732857458492394,0.04524209019546244,0.05,0.056972831209550975,0.05,0.04,0.05,0.15431639060607028,0.050729898833950696,0.05,0.05,0.04306937088201933,0.05,0.05,0.048595423764876154,0.05,0.05,0.05,0.05,0.05
636.3636363636364,0.05,0.05,0.05,0.05699082663609239,0.05,0.05,0.05,0.05,0.05,0.06008704403704272,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07564352255051265,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06706341532285129,0.05,0.05,0.05,0.05159386587381393,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06660424582558275,0.05,0.05,0.05,0.07540178163102217,0.05,0.05,0.05,0.058138515270653654,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0567598551118125,0.05,0.05,0.05,0.04,0.05,0.04,0.05261889395675202,0.05,0.052300161556612976,0.057620186968937157,0.05,0.05,0.05601071581361778,0.05,0.05,0.05,0.06354778131676177,0.05
727.2727272727273,0.05,0.055167609219525446,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05027585310677188,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0592730162251857,0.05,0.052520103638037496,0.056073487195494015,0.05,0.05,0.05,0.05,0.05,0.05,0.17270323722625125,0.05,0.05,0.05502657675080635,0.04,0.05,0.05,0.05386175940935168,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.04530379510101315,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05448754417893605,0.05,0.05,0.05,0.04,0.05,0.04,0.057760346721700155,0.05,0.05,0.04,0.05,0.05,0.05605374151154243,0.05,0.05,0.05,0.05287146199170882,0.05
818.1818181818181,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.053534353340518134,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05172616402636436,0.05,0.09173894455128614,0.05,0.05,0.05379996499653674,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05450973568246632,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06352279117161688,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05050648544697954,0.05,0.05,0.05,0.06244259492940139,0.05,0.05,0.05,0.05429522215440209,0.054786416384268094,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05132786588320153,0.05,0.05,0.05,0.05238732606678176,0.05,0.04,0.044433720903694796,0.05,0.05,0.06792215400297043,0.05,0.05,0.05868894508341855,0.05,0.05,0.05,0.06793452782828423,0.05
