time_seconds,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0.0,0.05,0.05,0.04,0.05,0.07022724884655321,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08053891130584315,0.05,0.05,0.06710140453892008,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.0710543985018527,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06367434812429416,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06271047378483581,0.05,0.05355748700560385,0.05,0.05,0.05,0.05,0.05,0.05671262617202941,0.051852082587673126,0.04,0.04371072837802282,0.05,0.05,0.05,0.05,0.05,0.05,0.09792261071701808,0.05,0.05,0.05,0.05,0.05694835298322405,0.05,0.05,0.05,0.05,0.05,0.05913156934278023,0.05,0.05,0.07062900248479996
90.9090909090909,0.05,0.05,0.10891747907285282,0.05,0.06307574373448172,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05441960087059034,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07324093481283364,0.05,0.0902910888797708,0.041809209968290156,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.07086236041289858,0.05493156222334305,0.05,0.051912436774638346,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04520247543793529,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05491348025643953,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06521871691981063
181.8181818181818,0.05,0.05,0.10494676909746871,0.05,0.05725002579524166,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.055116453537118595,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07994781703177212,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.08296233806764247,0.05,0.05,0.05,0.07652190402394851,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07093284708780885,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04643148533354559,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05629707549323291,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07584882666067799
272.72727272727275,0.05,0.05,0.04,0.05,0.06596661775689905,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05025352209912104,0.05,0.05,0.05,0.05,0.05,0.05,0.0673024244113516,0.05,0.07468697609987276,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.046043306660885706,0.05,0.05,0.05,0.06833305106875946,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1262861604540051,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05209838971260625,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.06298944443488735,0.05,0.05,0.05,0.058371282732470976,0.05,0.05,0.05,0.05,0.05,0.06225520642563238,0.05,0.06625671455217788,0.057810492382217624
363.6363636363636,0.05,0.05,0.04,0.05,0.0558408717338444,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.053954568197019895,0.05,0.08416597140725637,0.05,0.08199645101798622,0.10627676609079686,0.05,0.05,0.05,0.05703897062704137,0.05,0.05,0.04,0.05,0.05,0.05,0.07130909720371753,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08913846623064231,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0502988715740584,0.04,0.05175319568103167,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.052053140133181616,0.06215170598766751,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06210825293807168
454.54545454545456,0.05,0.05,0.04,0.05,0.07153527888358785,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05050464033463262,0.05,0.05,0.05,0.05,0.05,0.05,0.07392340764699805,0.05,0.0592814682863963,0.06143944236655677,0.05,0.05,0.05,0.05,0.05,0.05,0.07893091234604938,0.05,0.05,0.05,0.06949778823246824,0.05290471086712464,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05370706549642966,0.06311784161819593,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.12581027826315258,0.05,0.05,0.05,0.05099521249007823,0.05,0.05,0.05,0.05,0.05,0.15470985806036686,0.05501603120429824,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05026106775002642,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05905535777089251,0.06411394246585271
545.4545454545455,0.05,0.05,0.08922405766822226,0.05,0.06234344512284362,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05606770175633691,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07920818575961479,0.05,0.07886166322759518,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.07322296429629867,0.05,0.05,0.05095970789041794,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.052953632576411246,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05184481043093908,0.05,0.05,0.05,0.0933804377201993,0.049788228750311664,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05008402210368959,0.05,0.05,0.05,0.05,0.05,0.06016362952907989,0.05,0.05,0.06197703914171505
636.3636363636364,0.05,0.05,0.045418462070685346,0.05,0.06016842780045317,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.054310161172154904,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07566686852085296,0.05,0.05,0.0623015536183991,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05107824580140098,0.05,0.05204172590391121,0.05,0.05,0.05,0.05,0.05,0.05,0.06668425336606922,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.11431668968357608,0.05003883233592751,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05446622013658387,0.05,0.05,0.05,0.05,0.05,0.061518414404730784,0.05,0.05,0.06849146708621327
727.2727272727273,0.05,0.05,0.06350688171502963,0.05,0.06606873093691033,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05538371558241872,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08440191255944277,0.05,0.05334981914545697,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.06544321296057054,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06302222140304227,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.040459497294003895,0.05,0.05,0.05,0.05099710881769852,0.05612526037472038,0.05,0.05,0.05640580099946887,0.05446183376667424,0.07148581280146621,0.05190453498882213,0.05,0.05,0.05,0.05,0.05,0.05,0.11565782882724834,0.05,0.05,0.05,0.05,0.05673035474545781,0.05,0.05,0.05,0.05,0.05,0.05187506049033786,0.05,0.05,0.06802161468134636
818.1818181818181,0.05,0.05,0.20659357270903067,0.05,0.060802759689464414,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.057736001328876865,0.05,0.05,0.05,0.05,0.05,0.07728856070252205,0.06027454545566649,0.07816775041341736,0.09466591732962812,0.05,0.05,0.05,0.05,0.05,0.05,0.0676496782862746,0.05,0.05,0.05,0.0675947637338357,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05689332519561374,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050620086984871686,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.048588556582266525,0.05697140297130561,0.05,0.05,0.05,0.0549835592987951,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05637035887157259,0.05,0.05,0.05,0.05,0.05,0.06698803854660695,0.05,0.05,0.07426121053843626
