time_seconds,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0.0,0.05,0.05,0.05,0.05,0.06842211027319602,0.05,0.05,0.05,0.05,0.05,0.05,0.06678782858565155,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.13933397168965225,0.05,0.18103404080745242,0.05231698743256486,0.05,0.05,0.05,0.05,0.05,0.05,0.0503147094203981,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.050288129941337745,0.05,0.05,0.05,0.05,0.05,0.04661037873546355,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.043588345410979154,0.0763813531134011,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07159889094200236,0.05,0.05,0.07033316890878838,0.05,0.06311954037685845,0.05,0.05,0.05,0.05,0.05,0.06547047830947775,0.05,0.05540649266257891,0.05,0.13865266143222937,0.05,0.05
90.9090909090909,0.05,0.05,0.05,0.05,0.06726380268646798,0.05,0.05,0.05,0.05,0.05,0.05001781353066783,0.06659626077694059,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.05,0.08513701187066888,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.09488262358043567,0.05,0.05,0.053032094624515635,0.05,0.056065021419115235,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.06514295105426385,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05377602979131606,0.05,0.04,0.05347058769370493,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07892323971290502,0.05,0.0513410808333524,0.08229422733177874,0.05,0.058541997509698844,0.05,0.05,0.05,0.05,0.05,0.07316188434252537,0.05,0.04421876649066835,0.05,0.0467389125981216,0.05,0.05
181.8181818181818,0.05,0.05,0.05,0.05,0.07192403384009456,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.05,0.04,0.061677307152623005,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.17368778120304537,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.050809545353763946,0.05,0.05,0.05,0.10210561003687751,0.0660353231348274,0.05,0.05,0.057769279681785635,0.05,0.05,0.05,0.05,0.05,0.050057257572311,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.061727175000771836,0.05,0.05,0.06936844618539466,0.05,0.05751267409875299,0.05,0.05,0.05,0.05,0.05222112915188114,0.06780780540613134,0.05,0.05353972716318737,0.05,0.04,0.05,0.05
272.72727272727275,0.05,0.05,0.05,0.05,0.06885612083870779,0.05,0.05,0.05,0.05,0.05,0.05049165430613632,0.04,0.05,0.05,0.05,0.05022950007970124,0.05,0.05,0.1025105403556083,0.07785609826251469,0.05,0.04,0.06013722497175973,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1313464889385581,0.05,0.05,0.05,0.05,0.07202227942372627,0.05,0.05,0.05,0.056694599827576866,0.05,0.05,0.0515068875218543,0.06222988895601832,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07890293518203799,0.05,0.05,0.07234660454185149,0.05,0.06560003160164841,0.05,0.05,0.05,0.051389110199040924,0.05,0.07052707014570647,0.05,0.05351078019331488,0.05,0.07793340705140732,0.05,0.05
363.6363636363636,0.05,0.05,0.05,0.05,0.06877686481563237,0.05,0.05486889228473388,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.06264002257042824,0.04,0.05,0.04,0.051450315729227654,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05881016945279163,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04542294605994398,0.06704589610576389,0.05,0.05836826192048997,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.054004145077336724,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07782594034423614,0.05,0.05,0.06457477750486625,0.05,0.05853242628813741,0.05,0.05,0.05,0.05,0.05,0.0658718389404611,0.05,0.05101919350647333,0.05,0.04,0.05,0.06621244077296679
454.54545454545456,0.05,0.05,0.05,0.05,0.07814457737912336,0.05,0.05,0.05,0.05,0.05,0.05,0.05660346498494412,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.05,0.13738436576396515,0.05674318294601042,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04810059103903765,0.05,0.05,0.05,0.05,0.05,0.08033844823177187,0.05,0.05,0.04,0.05,0.05,0.06279267779797049,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.12681624817111956,0.07165357282254764,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0703997032697422,0.05,0.05,0.059110626787064906,0.05,0.06725920153681968,0.05,0.05,0.05455434850127235,0.05,0.05,0.06956696567872002,0.05,0.04871072728279729,0.05,0.04,0.05,0.05
545.4545454545455,0.05,0.05,0.05,0.05,0.07706667941386315,0.05707909263694895,0.05,0.05,0.05,0.05,0.05479128486768774,0.07680068398639214,0.05,0.05,0.05,0.06170023401071864,0.05,0.05,0.04,0.04,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06158157857803795,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04532791837835757,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05267399613680393,0.07836251790707868,0.07337177911058476,0.05,0.05340002920242894,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.1741280082216357,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05307640318939667,0.05,0.05,0.07288156419848474,0.05,0.05,0.053734595602093774,0.05,0.06691165923260632,0.05,0.05,0.05,0.05,0.05,0.06426555711182308,0.05,0.051350885682041915,0.05,0.04473968694397279,0.05,0.05
636.3636363636364,0.05,0.05,0.05,0.05,0.06435838367749654,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.0936299992392523,0.04,0.05,0.07632569451652821,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05040167956957762,0.05,0.05,0.08408326087297616,0.05,0.05502061659614367,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08698539467040983,0.07457846871295205,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08147974699984602,0.05,0.05,0.07066561639585212,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06934661446921188,0.05,0.05599765207943695,0.05,0.07262203072821675,0.05,0.05
727.2727272727273,0.05,0.05,0.05,0.05,0.07535597936828219,0.05,0.05,0.05,0.05,0.05,0.05837192013972476,0.11726885506321286,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.10031641652370434,0.05,0.05092231123175793,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05663167924752834,0.05891888928629149,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.059385690312698164,0.05,0.05,0.05,0.05,0.05,0.05678049888069117,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06679641605728369,0.05,0.05422758052736897,0.06381648800449335,0.05,0.06271828652778338,0.05,0.05,0.05,0.05,0.05,0.07321152946821786,0.05,0.05579538605984027,0.05,0.04435556722136313,0.05,0.051934513817694435
818.1818181818181,0.052822701172234705,0.05,0.05,0.05,0.07430088982006211,0.05,0.05,0.05,0.05,0.05,0.05,0.1169977927172226,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.04411783781768198,0.05,0.04,0.05,0.05,0.0502174576229122,0.05,0.05,0.05,0.05,0.051171491267226435,0.05,0.05,0.05,0.05,0.0712362824482389,0.05,0.05,0.05008394529563589,0.05,0.05,0.05,0.0500224843242356,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.0614255448298127,0.05,0.05,0.05,0.05188733128734014,0.05,0.05,0.05,0.05,0.05,0.05,0.12376022440407855,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.07243563524669155,0.05,0.05,0.06454721994333071,0.05,0.06833064123855367,0.05,0.05,0.05636860509793661,0.05,0.05683133502978049,0.06685914647359657,0.05,0.05173343062334895,0.05,0.04,0.05,0.061654030161612645
