time_seconds,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0.0,0.05439375213700144,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05659526436547313,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.07143535462542933,0.057297957273972015,0.05,0.05,0.05,0.05,0.05242536908199867,0.05,0.05,0.05,0.16472479000458146,0.05,0.05,0.05994274600254921,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.07423458373661652,0.05,0.08600482446268035,0.05,0.05,0.052135851970135774,0.05,0.06257819905621627,0.05,0.05,0.05,0.05,0.07679993925951752,0.22899139038163138,0.04,0.05385536928476401,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0631509625364852,0.060431917010378346,0.05,0.05,0.05,0.05,0.05,0.14116819978195455,0.05,0.05,0.05,0.14321059969458932,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.07248431390577505,0.05,0.05,0.05,0.05,0.05
90.9090909090909,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05809523180567436,0.054618622287307544,0.07004562770399633,0.1103191536622029,0.05,0.05,0.05,0.05,0.05,0.07996923221344877,0.062662423821692,0.05,0.05,0.05,0.05,0.056067434618846605,0.05257833034242354,0.05,0.054965239662806746,0.04,0.05,0.05,0.060843166205370135,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.04,0.06369331373740567,0.07486450939262562,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.056637891094160314,0.11786151180780108,0.04,0.05590896889977827,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.0602150559530956,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.07275639075182802,0.05,0.05,0.04,0.05,0.05,0.09842868294264878,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05
181.8181818181818,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05915542574339468,0.05,0.04,0.10159607370690935,0.05,0.05,0.05,0.055706512147225724,0.05,0.057528734239080635,0.06847793702407615,0.05,0.05,0.05,0.05,0.059863712875062786,0.05,0.05,0.05047067640511137,0.17977056233024202,0.05,0.05,0.05689468670973511,0.05,0.04655070065408197,0.05,0.05,0.05,0.05,0.05,0.07590761238187865,0.05,0.05,0.050972623974588425,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.09782433894360115,0.05134505308135731,0.0722001970072259,0.06108678787446696,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.05980639301861398,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.04835361686585714,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05
272.72727272727275,0.05278847063562356,0.05,0.05137583061391082,0.05,0.05,0.05,0.05,0.05,0.060924699792595745,0.05,0.14681761870027438,0.04,0.05333504199244991,0.05,0.05,0.05,0.05,0.072204811678391,0.06630960945051288,0.05,0.05951291547733417,0.05,0.05,0.047281006151130324,0.05,0.052778232441665344,0.05,0.04,0.05,0.05,0.061375023393191556,0.05,0.05922574468433639,0.05,0.05,0.05,0.051456149369743936,0.05332864239735774,0.04,0.05,0.05216328563087939,0.05,0.05,0.05270306917569395,0.05,0.04,0.05,0.05,0.0647183372944929,0.05021076603941192,0.06542935303258061,0.04,0.04,0.045147938130723674,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.06153072984504809,0.05,0.05,0.05,0.05,0.05,0.04,0.05221647715113922,0.05,0.05,0.04,0.05,0.05,0.1957969311685235,0.05,0.05,0.05041724569241644,0.05,0.05,0.05,0.05,0.05419435399305827,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05
363.6363636363636,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06270316101420194,0.05,0.05562441262627757,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.059063626192473816,0.05,0.05,0.05,0.05,0.05387331776128798,0.05,0.05,0.05,0.04,0.05,0.05,0.06461393642582913,0.05,0.1273540969270804,0.05,0.05,0.05,0.05,0.05,0.042724488170187765,0.05595200518748975,0.0807060144478775,0.05,0.05,0.05,0.05,0.10841600984035804,0.050221293278620474,0.05,0.05,0.05,0.052717286491925176,0.10999003758394121,0.04,0.05197984293456846,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.10485609252630257,0.06091280873430383,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05500916850261676,0.05,0.05,0.08530753183992011,0.05,0.05,0.06961139785505174,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04213276808851625,0.05023295906149604,0.05,0.05,0.05,0.05
454.54545454545456,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.056835930881605046,0.05,0.2379809573975118,0.04,0.05,0.05,0.05,0.05,0.05,0.06549706160228982,0.06323973217303742,0.05,0.05,0.05,0.05,0.04522860259305237,0.05,0.05,0.05,0.13884422386758472,0.05,0.05,0.0599069042014833,0.05,0.07854776383570522,0.05,0.05,0.05,0.05,0.05,0.05717256190635617,0.05,0.07433149268982707,0.05,0.05,0.05,0.05,0.10308493478433299,0.05,0.05,0.05,0.05,0.04,0.04,0.04,0.04963000066796111,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0490472187678242,0.06550344812162033,0.05,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.09754742846012433,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05
545.4545454545455,0.053715034148424476,0.05,0.05,0.05,0.05,0.05,0.06175014179329371,0.05,0.05691031516331252,0.05,0.09259412167615116,0.09758448713861093,0.053488966673962,0.05625340321804665,0.05,0.05,0.05,0.05072862579138138,0.07627611543488125,0.05,0.05,0.05,0.05,0.05341985139020462,0.05,0.05,0.05,0.058458744994129855,0.05,0.05,0.05476632009886307,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.04245625314258955,0.05783417637143311,0.06510495597334212,0.05,0.05,0.05,0.05,0.08657821766946465,0.05,0.05,0.05,0.05362175797148136,0.04,0.04,0.04,0.05044606966797019,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.08570501766223507,0.06714823996351343,0.05,0.05,0.05,0.05,0.05,0.13671950090504037,0.05,0.05,0.05,0.05935505353035819,0.05,0.05,0.04,0.05,0.05,0.0830346985625873,0.05,0.05,0.05,0.05,0.12974223894434603,0.053312972761937985,0.05,0.05,0.05,0.054439825113819555,0.05,0.05,0.05,0.05,0.05
636.3636363636364,0.05,0.052599978436179556,0.05,0.05,0.05,0.05,0.05,0.05,0.06354248791122757,0.05,0.11028461505784842,0.10085518594473297,0.05,0.05,0.05,0.05,0.05,0.10043805836527732,0.060043849206217456,0.05,0.05,0.05,0.05,0.055904243910921816,0.05,0.05,0.05,0.04,0.05,0.05,0.06465947852658464,0.05232671384946615,0.04557156673109761,0.05,0.05,0.05,0.05,0.05,0.04,0.05521664189860012,0.06259908241881279,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.11375734763584269,0.04,0.06752373654051927,0.05467346108150441,0.05,0.05455368544758983,0.05,0.05,0.05,0.05,0.05,0.05354411452041134,0.05,0.04,0.06213434471407353,0.05,0.05,0.05,0.05463355706090367,0.05,0.07933279897287025,0.05,0.05,0.05,0.04,0.05,0.05,0.1303158928169756,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.10409395610857872,0.05,0.05,0.05755451626865645,0.05,0.05
727.2727272727273,0.05,0.05,0.06328660076451713,0.05,0.05,0.05,0.05,0.05,0.06264426526235693,0.05,0.04,0.14046663377571955,0.05,0.05,0.05223840261984457,0.05,0.05,0.0827578866113344,0.06284527675551993,0.05,0.05,0.05,0.05,0.05151003424159086,0.06140038046677192,0.058629074341865185,0.05,0.12027589379304493,0.05,0.05,0.058193289951239874,0.05,0.04,0.05,0.05,0.05,0.05,0.05418136252294289,0.04,0.05,0.057684749003879515,0.05,0.05,0.05,0.05495148740017249,0.04,0.0627609757067987,0.05,0.05209750090105206,0.05,0.04,0.04,0.04904443760815281,0.053977068088230266,0.05,0.05,0.05,0.05,0.05,0.06117651950741697,0.05,0.05,0.05,0.0779490891640132,0.05778868836449634,0.05,0.05,0.05,0.05,0.05,0.10942818942462651,0.05,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.05,0.04,0.05,0.050735264072219566,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.054853894254524284
818.1818181818181,0.05,0.05,0.053010521796454754,0.05,0.05015130426565974,0.05,0.05,0.05,0.06110111468188383,0.05,0.06130148930088176,0.04,0.05,0.05,0.05,0.058742890352066805,0.05,0.08356180420916134,0.06658374873393615,0.05,0.05,0.05,0.05,0.0551131190243271,0.05,0.05,0.05,0.1211109026069196,0.05,0.05,0.06730352108875125,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05702438920599197,0.05,0.062091373727689816,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.14790422810573894,0.1096806193322743,0.041945951333762645,0.04558426333580109,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.04,0.062401915512803906,0.05,0.05,0.05,0.05,0.05,0.08770959052512828,0.05,0.05,0.05,0.09018352824647377,0.05,0.05,0.04,0.05,0.05,0.0952206257006114,0.05,0.05,0.05,0.05,0.07985519529192582,0.05,0.05,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05
